date,region,temperature_mean,precipitation,snowfall,wind_speed_max,wind_gusts_max,cloud_cover_mean,surface_pressure_mean
2022-02-24,Івано-Франківська,2.1443331,0.9000001,0.0,21.42227,39.96,61.791668,991.7183
2022-02-25,Івано-Франківська,2.2505834,0.0,0.0,22.183128,40.68,87.75,986.8787
2022-02-26,Івано-Франківська,2.0193334,0.0,0.0,10.587918,23.039999,95.75,996.0776
2022-02-27,Івано-Франківська,1.6089169,2.9999998,1.96,11.177405,20.16,72.166664,999.56476
2022-02-28,Івано-Франківська,-0.38275,1.1,0.77,20.150354,39.96,73.375,999.8078
2022-03-01,Івано-Франківська,-1.603583,0.4,0.28,15.986595,33.12,87.791664,998.44073
2022-03-02,Івано-Франківська,-0.16608335,1.6000003,1.12,14.372974,29.88,100.0,990.18945
2022-03-03,Івано-Франківська,0.6755834,2.1000001,1.4000001,19.107151,37.8,98.541664,983.7553
2022-03-04,Івано-Франківська,-0.0077499202,0.3,0.21000001,14.408997,30.239998,95.875,985.2085
2022-03-05,Івано-Франківська,-0.20358334,0.5,0.35000002,10.661107,23.4,98.375,989.3982
2022-03-06,Івано-Франківська,-1.1306667,0.3,0.21000001,10.495713,22.68,85.083336,989.833
2022-03-07,Івано-Франківська,-1.2119168,0.6,0.42,16.923828,34.56,96.833336,986.2548
2022-03-08,Івано-Франківська,-0.87441665,1.8000002,1.2600001,22.288042,45.0,67.291664,987.4711
2022-03-09,Івано-Франківська,-2.1431668,0.1,0.07,12.413476,27.359999,76.75,990.32294
2022-03-10,Івано-Франківська,-3.566083,0.3,0.21000001,18.775303,38.519997,64.708336,998.42377
2022-03-11,Івано-Франківська,-4.3577504,0.0,0.0,19.161337,37.44,4.8333335,1001.394
2022-03-12,Івано-Франківська,-0.8181665,0.0,0.0,12.7279215,24.84,86.916664,999.22394
2022-03-13,Івано-Франківська,1.5526667,0.0,0.0,13.202726,24.119999,91.666664,997.36005
2022-03-14,Івано-Франківська,0.19016664,0.0,0.0,10.883676,24.84,2.7916667,1002.12885
2022-03-15,Івано-Франківська,3.32975,0.0,0.0,10.144082,23.4,46.291668,999.18756
2022-03-16,Івано-Франківська,3.2485,0.0,0.0,18.129137,36.36,100.0,994.2233
2022-03-17,Івано-Франківська,-0.011916657,0.0,0.0,15.484185,29.88,33.5,1004.3278
2022-03-18,Івано-Франківська,-1.3202499,0.0,0.0,12.88981,29.16,6.0416665,1010.38654
2022-03-19,Івано-Франківська,-0.85358334,0.0,0.0,12.904882,28.8,9.833333,1011.1677
2022-03-20,Івано-Франківська,0.61099994,0.0,0.0,11.542478,19.44,0.0,1011.1503
2022-03-21,Івано-Франківська,2.7526667,0.0,0.0,11.542478,24.119999,0.083333336,1007.49243
2022-03-22,Івано-Франківська,5.190166,0.0,0.0,13.891522,19.8,0.0,1005.29755
2022-03-23,Івано-Франківська,5.7568326,0.0,0.0,9.904906,18.0,0.0,998.4357
2022-03-24,Івано-Франківська,5.0255833,0.0,0.0,21.578989,41.399998,2.625,992.1599
2022-03-25,Івано-Франківська,4.2505836,0.0,0.0,19.008545,36.719997,5.5,993.1258
2022-03-26,Івано-Франківська,9.6735,1.2,0.0,29.957968,57.6,66.583336,990.89435
2022-03-27,Івано-Франківська,3.7422497,0.0,0.0,24.29133,47.88,30.541666,996.66675
2022-03-28,Івано-Франківська,7.740166,0.0,0.0,17.727943,34.56,2.625,989.83746
2022-03-29,Івано-Франківська,11.492251,0.0,0.0,21.046917,39.239998,61.333332,977.4633
2022-03-30,Івано-Франківська,7.998501,7.0,0.0,15.39184,32.399998,99.541664,974.10284
2022-03-31,Івано-Франківська,11.036,2.5,0.0,13.246826,25.919998,100.0,968.5935
2022-04-01,Івано-Франківська,11.150582,2.2000003,0.0,11.885453,30.239998,99.75,963.0555
2022-04-02,Івано-Франківська,3.108917,0.1,0.07,22.66857,43.92,100.0,968.294
2022-04-03,Івано-Франківська,0.8839166,3.1999998,2.24,25.11758,47.519997,99.875,977.7071
2022-04-04,Івано-Франківська,0.82141656,0.0,0.0,18.079027,36.719997,48.333332,984.04694
2022-04-05,Івано-Франківська,5.2005835,0.1,0.0,17.786331,35.28,96.083336,974.7634
2022-04-06,Івано-Франківська,9.3485,0.0,0.0,21.794127,43.92,89.458336,977.06476
2022-04-07,Івано-Франківська,12.171417,1.0,0.0,12.641076,24.84,83.333336,968.7329
2022-04-08,Івано-Франківська,11.156833,1.8000002,0.0,35.756172,67.67999,73.0,967.9367
2022-04-09,Івано-Франківська,9.62975,5.7999997,0.0,33.60171,69.479996,99.291664,970.1528
2022-04-10,Івано-Франківська,4.8776665,0.90000004,0.0,14.799459,30.239998,97.583336,981.5439
2022-04-11,Івано-Франківська,4.194333,0.4,0.0,21.533897,45.36,47.875,987.3225
2022-04-12,Івано-Франківська,4.779751,0.4,0.0,24.184391,47.519997,33.583332,989.8332
2022-04-13,Івано-Франківська,6.5026665,0.0,0.0,19.255793,39.96,22.458334,991.7547
2022-04-14,Івано-Франківська,8.169333,0.0,0.0,10.703569,19.44,27.291666,990.54193
2022-04-15,Івано-Франківська,10.994332,0.8000001,0.0,26.178707,51.12,81.083336,986.4043
2022-04-16,Івано-Франківська,6.638083,2.6,0.0,23.828083,47.519997,79.5,989.0891
2022-04-17,Івано-Франківська,3.3130834,0.8000001,0.07,18.532133,40.68,52.0,991.3106
2022-04-18,Івано-Франківська,2.6693332,0.1,0.07,13.708391,30.960001,26.0,984.37897
2022-04-19,Івано-Франківська,3.1276667,0.1,0.0,10.1376915,21.96,62.083332,981.6792
2022-04-20,Івано-Франківська,5.0485005,0.0,0.0,16.862455,34.92,85.708336,981.06793
2022-04-21,Івано-Франківська,7.817249,1.3000001,0.0,26.250393,50.76,83.375,980.26685
2022-04-22,Івано-Франківська,9.850583,0.4,0.0,14.145756,25.56,94.166664,978.94196
2022-04-23,Івано-Франківська,7.4672494,2.9999998,0.0,15.696165,32.039997,92.083336,976.5574
2022-04-24,Івано-Франківська,12.217251,0.0,0.0,15.273505,29.16,51.333332,977.2739
2022-04-25,Івано-Франківська,13.388083,1.2,0.0,15.124284,27.72,73.25,975.90576
2022-04-26,Івано-Франківська,10.817249,3.0,0.0,21.470612,40.68,65.666664,983.30414
2022-04-27,Івано-Франківська,10.665166,0.0,0.0,9.449572,21.96,89.458336,988.8139
2022-04-28,Івано-Франківська,11.190166,0.0,0.0,13.084402,29.519999,72.875,991.9585
2022-04-29,Івано-Франківська,10.813083,0.2,0.0,13.493999,28.44,19.75,994.24603
2022-04-30,Івано-Франківська,12.306832,0.0,0.0,18.692286,33.12,47.083332,992.23315
2022-05-01,Івано-Франківська,12.786,0.1,0.0,14.408997,29.16,47.791668,989.46704
2022-05-02,Івано-Франківська,13.902665,0.0,0.0,10.009036,19.08,13.75,986.13043
2022-05-03,Івано-Франківська,14.227668,0.0,0.0,12.413477,26.28,15.125,983.57666
2022-05-04,Івано-Франківська,13.385999,0.0,0.0,16.279802,34.56,52.5,987.6025
2022-05-05,Івано-Франківська,13.421416,0.0,0.0,12.738099,29.519999,5.125,991.7429
2022-05-06,Івано-Франківська,15.558917,0.0,0.0,11.879999,25.56,65.708336,991.5483
2022-05-07,Івано-Франківська,14.625584,0.3,0.0,13.32,29.16,78.541664,990.8408
2022-05-08,Івано-Франківська,14.963082,0.0,0.0,9.746631,21.24,47.833332,991.1081
2022-05-09,Івано-Франківська,15.065166,9.500001,0.0,16.08761,37.8,64.625,993.49884
2022-05-10,Івано-Франківська,14.238084,0.0,0.0,11.165805,23.039999,62.416668,991.8138
2022-05-11,Івано-Франківська,16.217249,0.0,0.0,16.039202,33.839996,83.875,987.10474
2022-05-12,Івано-Франківська,21.990166,0.0,0.0,27.766712,54.0,35.75,985.02686
2022-05-13,Івано-Франківська,16.775583,7.7,0.0,18.0036,37.44,76.208336,985.79297
2022-05-14,Івано-Франківська,15.127667,0.1,0.0,23.507751,45.0,56.5,986.14325
2022-05-15,Івано-Франківська,15.513083,0.0,0.0,23.977188,47.16,54.875,987.8343
2022-05-16,Івано-Франківська,14.963085,0.0,0.0,16.981165,35.64,61.333332,988.3664
2022-05-17,Івано-Франківська,15.671414,0.0,0.0,19.734436,38.16,87.458336,986.4139
2022-05-18,Івано-Франківська,11.663083,0.0,0.0,27.852928,55.44,35.625,993.52716
2022-05-19,Івано-Франківська,14.854751,0.0,0.0,13.608762,32.399998,22.375,995.5793
2022-05-20,Івано-Франківська,19.76725,0.0,0.0,25.651104,48.96,77.0,989.16095
2022-05-21,Івано-Франківська,20.490166,0.8,0.0,32.862694,63.36,76.875,981.33325
2022-05-22,Івано-Франківська,14.6235,0.3,0.0,35.281837,67.67999,50.25,980.2238
2022-05-23,Івано-Франківська,11.554749,0.3,0.0,22.322903,42.48,66.416664,981.5288
2022-05-24,Івано-Франківська,15.858917,0.0,0.0,16.62249,31.68,64.5,982.0877
2022-05-25,Івано-Франківська,18.850584,0.3,0.0,21.252197,40.68,98.083336,982.8491
2022-05-26,Івано-Франківська,16.573502,1.5,0.0,26.161375,49.68,67.875,987.0922
2022-05-27,Івано-Франківська,18.467249,2.8,0.0,26.299719,50.399998,66.75,983.87555
2022-05-28,Івано-Франківська,14.2526655,1.4000002,0.0,17.414474,32.399998,74.875,982.0463
2022-05-29,Івано-Франківська,13.577668,0.1,0.0,16.311613,29.519999,85.875,982.49316
2022-05-30,Івано-Франківська,16.660995,9.200001,0.0,15.978486,33.48,79.583336,980.33563
2022-05-31,Івано-Франківська,17.0485,2.0,0.0,10.883676,23.039999,60.0,986.5407
2022-06-01,Івано-Франківська,19.290167,0.0,0.0,17.076298,34.56,31.833334,985.6663
2022-06-02,Івано-Франківська,19.071417,0.4,0.0,24.640942,53.639996,54.5,987.8265
2022-06-03,Івано-Франківська,19.208918,0.0,0.0,10.315115,20.519999,56.416668,992.22174
2022-06-04,Івано-Франківська,18.76725,6.7,0.0,12.758432,27.72,95.75,987.6817
2022-06-05,Івано-Франківська,17.071417,5.8,0.0,16.73516,35.28,70.75,987.27496
2022-06-06,Івано-Франківська,17.188084,0.1,0.0,13.324863,28.8,55.25,988.0141
2022-06-07,Івано-Франківська,20.6485,0.0,0.0,15.192682,32.039997,26.291666,984.1162
2022-06-08,Івано-Франківська,21.571417,0.0,0.0,14.77755,26.64,8.0,980.1916
2022-06-09,Івано-Франківська,22.038084,0.0,0.0,21.38897,41.399998,8.916667,979.17975
2022-06-10,Івано-Франківська,20.67975,2.8999999,0.0,20.60823,42.12,63.375,983.9934
2022-06-11,Івано-Франківська,19.252666,1.2,0.0,22.104116,43.92,68.208336,986.6651
2022-06-12,Івано-Франківська,19.652666,0.3,0.0,20.721119,41.039997,20.791666,987.3465
2022-06-13,Івано-Франківська,20.352667,0.8,0.0,29.275326,51.839996,26.041666,983.7548
2022-06-14,Івано-Франківська,15.790165,0.8,0.0,21.889065,54.36,61.541668,987.9787
2022-06-15,Івано-Франківська,15.288082,0.0,0.0,14.689588,32.039997,40.583332,990.4864
2022-06-16,Івано-Франківська,17.331833,0.0,0.0,8.891344,19.08,49.0,988.5117
2022-06-17,Івано-Франківська,17.056833,2.9999998,0.0,24.315327,48.6,48.458332,987.7986
2022-06-18,Івано-Франківська,17.977667,0.1,0.0,13.53236,28.44,16.791666,990.55853
2022-06-19,Івано-Франківська,22.119333,0.0,0.0,8.557102,17.64,1.3333334,986.9924
2022-06-20,Івано-Франківська,23.869339,0.0,0.0,14.264361,28.08,6.5416665,979.90643
2022-06-21,Івано-Франківська,17.606833,2.2,0.0,31.602175,61.199997,40.916668,977.8149
2022-06-22,Івано-Франківська,17.444334,0.0,0.0,34.126022,65.88,57.083332,979.7413
2022-06-23,Івано-Франківська,18.456831,0.0,0.0,14.764389,31.319998,69.375,984.2741
2022-06-24,Івано-Франківська,20.881836,0.0,0.0,10.464797,25.199999,33.958332,985.4421
2022-06-25,Івано-Франківська,22.098497,0.0,0.0,14.118243,24.84,10.875,984.55133
2022-06-26,Івано-Франківська,21.317253,0.70000005,0.0,22.97522,45.719997,23.833334,987.69135
2022-06-27,Івано-Франківська,22.654753,0.0,0.0,10.24578,24.84,32.916668,989.63477
2022-06-28,Івано-Франківська,24.513084,0.0,0.0,9.387651,23.759998,34.416668,988.3986
2022-06-29,Івано-Франківська,25.450579,0.0,0.0,13.324863,25.919998,59.416668,986.1851
2022-06-30,Івано-Франківська,26.346415,0.1,0.0,12.682018,24.48,46.416668,984.1617
2022-07-01,Івано-Франківська,25.708914,0.1,0.0,13.779114,29.88,25.75,985.3928
2022-07-02,Івано-Франківська,23.49225,7.4000006,0.0,20.172853,39.96,43.083332,988.99414
2022-07-03,Івано-Франківська,21.981834,0.3,0.0,9.449572,20.16,65.25,988.99786
2022-07-04,Івано-Франківська,24.198502,0.0,0.0,12.959999,26.64,63.666668,986.2764
2022-07-05,Івано-Франківська,24.979752,1.5,0.0,11.726277,22.68,73.083336,984.68304
2022-07-06,Івано-Франківська,19.175585,4.3999996,0.0,24.75638,48.6,98.75,984.3691
2022-07-07,Івано-Франківська,18.22975,0.8000001,0.0,6.924738,20.880001,49.25,987.5699
2022-07-08,Івано-Франківська,19.877665,0.0,0.0,16.363178,30.239998,60.708332,987.96826
2022-07-09,Івано-Франківська,18.261002,0.6,0.0,18.504139,36.36,64.791664,987.0407
2022-07-10,Івано-Франківська,16.502668,1.9000001,0.0,20.364674,40.68,73.833336,983.02423
2022-07-11,Івано-Франківська,14.915166,2.0,0.0,20.88,41.760002,75.208336,985.13965
2022-07-12,Івано-Франківська,16.046415,1.4000001,0.0,24.863466,52.56,68.666664,985.7896
2022-07-13,Івано-Франківська,18.013083,6.0,0.0,29.914679,54.36,83.291664,983.4626
2022-07-14,Івано-Франківська,22.511002,0.0,0.0,24.975283,51.12,42.5,984.87054
2022-07-15,Івано-Франківська,19.41725,1.3000001,0.0,24.627789,43.56,46.875,984.5464
2022-07-16,Івано-Франківська,17.983915,3.4,0.0,19.376562,35.28,70.416664,987.5987
2022-07-17,Івано-Франківська,16.586,0.0,0.0,27.07669,53.639996,26.291666,992.0298
2022-07-18,Івано-Франківська,18.090166,0.0,0.0,19.48661,37.8,28.291666,993.9107
2022-07-19,Івано-Франківська,20.094334,0.0,0.0,8.209263,21.96,50.375,992.1258
2022-07-20,Івано-Франківська,23.319334,0.0,0.0,23.688984,45.36,15.25,989.769
2022-07-21,Івано-Франківська,21.577665,0.0,0.0,17.555305,34.56,1.125,988.3513
2022-07-22,Івано-Франківська,24.963087,0.0,0.0,13.207634,30.599998,31.291666,987.0254
2022-07-23,Івано-Франківська,26.040167,0.0,0.0,15.256526,30.960001,50.333332,985.19464
2022-07-24,Івано-Франківська,21.840166,5.8999996,0.0,24.014996,47.16,62.25,985.6313
2022-07-25,Івано-Франківська,20.769335,0.0,0.0,10.661107,25.199999,16.625,986.09406
2022-07-26,Івано-Франківська,23.696413,0.4,0.0,20.945072,42.839996,52.958332,980.89264
2022-07-27,Івано-Франківська,19.777666,5.6,0.0,20.316889,37.079998,72.083336,983.84375
2022-07-28,Івано-Франківська,21.125582,0.1,0.0,10.009036,23.039999,42.083332,987.46625
2022-07-29,Івано-Франківська,22.57767,0.0,0.0,18.671474,36.0,56.708332,987.6465
2022-07-30,Івано-Франківська,23.050583,1.6,0.0,22.007162,41.399998,73.958336,983.0583
2022-07-31,Івано-Франківська,20.481834,1.9,0.0,14.05845,28.08,99.916664,979.9683
2022-08-01,Івано-Франківська,18.121416,0.5,0.0,17.884428,36.36,81.333336,982.73834
2022-08-02,Івано-Франківська,19.969334,0.0,0.0,17.447933,38.88,47.0,985.97534
2022-08-03,Івано-Франківська,20.26725,0.0,0.0,14.118243,32.039997,26.0,988.2364
2022-08-04,Івано-Франківська,21.208918,0.0,0.0,9.449572,23.759998,28.375,988.42755
2022-08-05,Івано-Франківська,23.063086,0.1,0.0,9.290511,20.880001,5.2916665,986.0759
2022-08-06,Івано-Франківська,23.72975,0.3,0.0,17.388409,32.399998,25.666666,985.63745
2022-08-07,Івано-Франківська,17.675585,11.000002,0.0,20.63023,39.239998,96.416664,990.42255
2022-08-08,Івано-Франківська,19.673502,0.1,0.0,10.883676,21.96,100.0,991.11957
2022-08-09,Івано-Франківська,18.95475,1.3000001,0.0,14.05845,28.08,99.083336,992.3969
2022-08-10,Івано-Франківська,16.5485,4.3,0.0,12.682018,33.12,63.625,992.58453
2022-08-11,Івано-Франківська,16.723501,6.299999,0.0,10.853866,25.56,59.333332,990.3294
2022-08-12,Івано-Франківська,17.681835,0.7,0.0,11.212135,26.64,68.208336,988.7858
2022-08-13,Івано-Франківська,19.208918,7.3,0.0,12.605142,32.039997,86.291664,983.05035
2022-08-14,Івано-Франківська,19.636002,5.7999997,0.0,12.10157,30.599998,74.208336,980.1652
2022-08-15,Івано-Франківська,20.02767,6.2000003,0.0,10.685391,25.919998,98.875,978.5666
2022-08-16,Івано-Франківська,20.558916,5.6,0.0,13.479583,26.28,85.958336,977.898
2022-08-17,Івано-Франківська,19.906836,4.2,0.0,17.057314,35.28,64.583336,980.4976
2022-08-18,Івано-Франківська,21.092253,0.5,0.0,9.673221,22.319998,32.125,983.517
2022-08-19,Івано-Франківська,22.613083,0.0,0.0,9.387651,20.16,3.875,983.80707
2022-08-20,Івано-Франківська,22.52767,0.0,0.0,14.48972,29.88,37.666668,981.9526
2022-08-21,Івано-Франківська,21.14225,2.1,0.0,14.799459,30.239998,70.875,979.69025
2022-08-22,Івано-Франківська,21.758919,0.1,0.0,13.75558,31.319998,54.416668,980.5061
2022-08-23,Івано-Франківська,21.629751,5.8999996,0.0,11.726277,30.239998,77.625,983.81445
2022-08-24,Івано-Франківська,22.800583,0.0,0.0,10.195057,21.24,50.166668,986.9366
2022-08-25,Івано-Франківська,21.713087,0.0,0.0,10.464797,21.96,32.5,986.9368
2022-08-26,Івано-Франківська,21.7735,0.0,0.0,9.220499,20.16,60.541668,983.46826
2022-08-27,Івано-Франківська,21.62767,0.0,0.0,8.311245,18.0,22.958334,981.8159
2022-08-28,Івано-Франківська,21.694334,0.1,0.0,8.587338,23.039999,42.541668,982.8413
2022-08-29,Івано-Франківська,20.7735,5.0,0.0,16.870138,32.399998,54.666668,986.0334
2022-08-30,Івано-Франківська,19.475586,0.0,0.0,10.44,20.880001,90.666664,988.4341
2022-08-31,Івано-Франківська,17.960999,0.3,0.0,15.4800005,29.88,61.5,987.7205
2022-09-01,Івано-Франківська,16.056833,0.5,0.0,8.209263,15.119999,100.0,987.6482
2022-09-02,Івано-Франківська,14.496417,9.900001,0.0,18.218275,35.64,100.0,989.55396
2022-09-03,Івано-Франківська,11.981834,9.200002,0.0,18.388212,34.56,99.958336,989.7239
2022-09-04,Івано-Франківська,14.171417,0.0,0.0,15.072783,32.399998,93.125,992.6735
2022-09-05,Івано-Франківська,14.950581,0.0,0.0,10.823973,21.599998,44.375,994.4882
2022-09-06,Івано-Франківська,13.444333,0.0,0.0,9.693296,21.599998,50.416668,992.845
2022-09-07,Івано-Франківська,13.883918,0.7,0.0,8.669949,21.599998,55.291668,988.61127
2022-09-08,Івано-Франківська,17.086,4.1,0.0,15.629971,27.359999,72.875,986.197
2022-09-09,Івано-Франківська,16.696415,9.900001,0.0,16.78156,29.519999,87.916664,984.5327
2022-09-10,Івано-Франківська,15.471417,33.999996,0.0,24.387178,45.36,78.25,980.5058
2022-09-11,Івано-Франківська,15.061001,0.70000005,0.0,18.892282,38.519997,64.083336,979.6728
2022-09-12,Івано-Франківська,11.558915,2.2,0.0,29.47826,55.079998,99.583336,981.1187
2022-09-13,Івано-Франківська,12.477666,0.2,0.0,17.377226,35.64,88.625,981.93414
2022-09-14,Івано-Франківська,16.725582,11.8,0.0,22.086521,39.6,100.0,977.47345
2022-09-15,Івано-Франківська,17.67975,7.4,0.0,20.883104,44.28,99.666664,972.48883
2022-09-16,Івано-Франківська,15.825581,2.8,0.0,16.78156,33.48,95.5,975.2487
2022-09-17,Івано-Франківська,13.325582,12.299999,0.0,15.778516,29.519999,98.458336,973.9238
2022-09-18,Івано-Франківська,10.202666,41.29999,0.0,32.527744,60.839996,96.375,972.0997
2022-09-19,Івано-Франківська,9.127666,4.8999996,0.0,16.923828,35.28,72.791664,979.4951
2022-09-20,Івано-Франківська,8.783917,0.6,0.0,21.67487,43.56,77.583336,983.6335
2022-09-21,Івано-Франківська,9.70475,10.3,0.0,22.608458,42.48,98.708336,986.6745
2022-09-22,Івано-Франківська,9.231833,2.2,0.0,20.111729,38.16,98.208336,987.6367
2022-09-23,Івано-Франківська,8.560998,2.5,0.0,17.31746,37.8,74.708336,987.40155
2022-09-24,Івано-Франківська,9.490167,0.70000005,0.0,14.113652,30.599998,62.875,986.8138
2022-09-25,Івано-Франківська,12.008918,5.1000004,0.0,11.525623,24.119999,95.416664,984.263
2022-09-26,Івано-Франківська,12.225585,7.8,0.0,13.551501,25.919998,100.0,977.5247
2022-09-27,Івано-Франківська,12.413083,1.8000002,0.0,8.311245,15.4800005,57.958332,971.5273
2022-09-28,Івано-Франківська,11.740167,2.6999998,0.0,15.986593,30.960001,73.958336,971.57367
2022-09-29,Івано-Франківська,13.590167,2.0,0.0,13.237038,31.68,95.5,974.43243
2022-09-30,Івано-Франківська,13.590168,1.8000001,0.0,12.641076,28.44,89.083336,981.93335
2022-10-01,Івано-Франківська,15.586001,7.2000003,0.0,15.629972,27.0,94.083336,981.58124
2022-10-02,Івано-Франківська,12.021416,2.5000002,0.0,31.062386,63.72,56.791668,979.75757
2022-10-03,Івано-Франківська,10.448499,3.9999995,0.0,33.518684,62.639996,78.416664,979.44037
2022-10-04,Івано-Франківська,10.038083,0.70000005,0.0,25.49908,50.76,60.958332,987.2031
2022-10-05,Івано-Франківська,11.135998,0.0,0.0,15.629972,27.359999,88.583336,994.9046
2022-10-06,Івано-Франківська,13.275582,0.0,0.0,16.641972,31.68,88.958336,996.07355
2022-10-07,Івано-Франківська,13.631833,0.2,0.0,9.422101,17.64,77.625,997.9824
2022-10-08,Івано-Франківська,12.954747,0.0,0.0,10.514218,16.56,46.0,990.26166
2022-10-09,Івано-Франківська,10.767249,0.8,0.0,17.377226,33.839996,69.958336,992.87897
2022-10-10,Івано-Франківська,8.042249,0.0,0.0,12.218805,24.119999,19.666666,995.88947
2022-10-11,Івано-Франківська,10.111001,0.6,0.0,10.383987,17.64,68.125,992.2409
2022-10-12,Івано-Франківська,11.256833,4.0,0.0,10.948973,19.8,100.0,995.1311
2022-10-13,Івано-Франківська,10.381833,0.0,0.0,15.072783,30.599998,63.875,993.6536
2022-10-14,Івано-Франківська,9.983918,0.0,0.0,12.979984,26.28,72.208336,990.14386
2022-10-15,Івано-Франківська,9.875583,0.0,0.0,14.689588,29.16,39.416668,989.9196
2022-10-16,Івано-Франківська,8.9297495,0.0,0.0,12.682018,25.919998,21.833334,995.19403
2022-10-17,Івано-Франківська,10.3151655,0.0,0.0,9.227524,16.56,19.666666,999.95233
2022-10-18,Івано-Франківська,11.652667,0.0,0.0,11.090103,14.759999,47.083332,994.4296
2022-10-19,Івано-Франківська,11.481835,2.2,0.0,24.408424,49.68,66.541664,989.0339
2022-10-20,Івано-Франківська,4.565167,0.1,0.0,20.150354,39.6,32.708332,995.04596
2022-10-21,Івано-Франківська,5.2985,0.0,0.0,15.192682,32.039997,55.541668,991.66534
2022-10-22,Івано-Франківська,11.731834,3.0,0.0,11.726277,19.8,95.833336,984.95
2022-10-23,Івано-Франківська,11.725583,1.5000001,0.0,24.162947,47.16,70.75,988.2644
2022-10-24,Івано-Франківська,12.233914,0.4,0.0,9.422101,19.44,94.333336,987.16724
2022-10-25,Івано-Франківська,12.513083,9.4000025,0.0,19.406637,35.64,89.25,985.32367
2022-10-26,Івано-Франківська,11.552667,0.0,0.0,19.296135,39.239998,26.166666,990.8511
2022-10-27,Івано-Франківська,10.227668,0.1,0.0,10.703569,22.68,34.458332,996.7708
2022-10-28,Івано-Франківська,9.56725,0.0,0.0,8.905908,13.679999,52.375,996.3249
2022-10-29,Івано-Франківська,12.002666,0.0,0.0,11.525623,20.880001,68.166664,991.6584
2022-10-30,Івано-Франківська,13.352666,3.3000002,0.0,14.8257065,27.72,84.291664,989.5749
2022-10-31,Івано-Франківська,12.233917,0.0,0.0,12.904882,25.199999,47.666668,990.8911
2022-11-01,Івано-Франківська,11.346416,0.0,0.0,15.124284,28.08,83.458336,988.9885
2022-11-02,Івано-Франківська,12.14225,0.0,0.0,21.67487,42.12,69.625,989.09283
2022-11-03,Івано-Франківська,8.652667,0.0,0.0,18.775303,36.719997,55.541668,990.75323
2022-11-04,Івано-Франківська,6.606833,0.0,0.0,11.885453,24.84,90.0,982.60516
2022-11-05,Івано-Франківська,8.529751,0.70000005,0.0,15.696165,31.68,94.541664,982.48236
2022-11-06,Івано-Франківська,9.388083,0.8000001,0.0,11.808878,20.519999,98.333336,988.20386
2022-11-07,Івано-Франківська,9.735999,0.6,0.0,9.19939,16.919998,90.791664,988.48615
2022-11-08,Івано-Франківська,8.956834,0.4,0.0,7.10031,15.4800005,50.375,990.2576
2022-11-09,Івано-Франківська,6.483917,0.0,0.0,9.693296,20.519999,9.25,989.5457
2022-11-10,Івано-Франківська,8.615167,2.9,0.0,14.84318,26.28,86.083336,992.28864
2022-11-11,Івано-Франківська,8.536,0.2,0.0,14.618837,29.16,95.5,999.9173
2022-11-12,Івано-Франківська,7.581833,0.0,0.0,11.792404,24.84,73.666664,1000.5445
2022-11-13,Івано-Франківська,6.5714164,0.0,0.0,8.161764,17.64,67.583336,1000.2955
2022-11-14,Івано-Франківська,6.5901666,0.0,0.0,10.97262,23.039999,82.291664,995.6389
2022-11-15,Івано-Франківська,5.1026664,0.0,0.0,8.891343,16.919998,70.625,985.722
2022-11-16,Івано-Франківська,5.604749,1.7,0.0,7.771331,14.04,99.958336,974.7419
2022-11-17,Івано-Франківська,2.3297498,12.2,2.03,12.538134,24.119999,100.0,972.68964
2022-11-18,Івано-Франківська,-0.34316668,9.5,6.65,14.039999,27.0,100.0,972.2132
2022-11-19,Івано-Франківська,-1.9014999,1.9,1.33,16.055355,29.519999,98.833336,981.60425
2022-11-20,Івано-Франківська,-0.73066664,1.6999999,1.1900002,14.05845,27.359999,100.0,981.9102
2022-11-21,Івано-Франківська,-1.3202499,4.1,2.8700001,7.342588,17.28,98.083336,977.7998
2022-11-22,Івано-Франківська,-1.6973335,0.0,0.0,10.787993,16.199999,60.083332,977.68036
2022-11-23,Івано-Франківська,-0.69525,5.8,0.28,12.4811535,23.4,100.0,976.40753
2022-11-24,Івано-Франківська,0.5026667,1.0,0.7,9.360001,18.359999,100.0,978.53125
2022-11-25,Івано-Франківська,0.39641666,0.6,0.35,11.753876,22.68,100.0,987.863
2022-11-26,Івано-Франківська,2.261,0.70000005,0.0,8.78872,16.919998,82.833336,994.2028
2022-11-27,Івано-Франківська,1.7630833,0.8000001,0.0,14.48972,28.44,99.666664,997.31714
2022-11-28,Івано-Франківська,0.9297499,0.0,0.0,13.044722,25.56,94.125,994.9651
2022-11-29,Івано-Франківська,-0.42233327,0.0,0.0,10.805998,22.68,89.75,994.8225
2022-11-30,Івано-Франківська,1.4672502,0.0,0.0,12.55879,24.84,100.0,996.2622
2022-12-01,Івано-Франківська,0.07141667,0.1,0.07,14.689588,29.519999,99.458336,995.9096
2022-12-02,Івано-Франківська,-0.45566666,0.1,0.0,13.004922,25.919998,100.0,994.8875
2022-12-03,Івано-Франківська,0.6943333,0.0,0.0,15.192682,29.88,100.0,996.89435
2022-12-04,Івано-Франківська,-0.4556667,0.0,0.0,23.233252,43.56,100.0,997.3283
2022-12-05,Івано-Франківська,-0.84941655,0.0,0.0,17.654688,35.64,99.958336,995.1155
2022-12-06,Івано-Франківська,-0.37441662,0.90000004,0.0,18.391737,36.0,99.791664,986.50195
